,state,year,quarter,brand,count,percentage,date,hdi,population
5173,Nagaland,2018,4,Oppo,4430,0.10303044398446404,2018-01-01,0.679,2073074
5174,Nagaland,2018,4,Realme,2036,0.04735214084703584,2018-01-01,0.679,2073074
5175,Nagaland,2018,4,Gionee,1152,0.026792566923273718,2018-01-01,0.679,2073074
5176,Nagaland,2018,4,Apple,1148,0.026699537177012348,2018-01-01,0.679,2073074
5177,Nagaland,2018,4,Lenovo,1024,0.02381561504290997,2018-01-01,0.679,2073074
5178,Nagaland,2018,4,Huawei,849,0.019745563643975162,2018-01-01,0.679,2073074
5179,Nagaland,2018,4,Asus,840,0.019536246714887084,2018-01-01,0.679,2073074
5180,Nagaland,2018,4,Others,6249,0.14533572109682072,2018-01-01,0.679,2073074
5181,Nagaland,2020,3,Xiaomi,54400,0.31425831571407115,2020-01-01,0.679,2073074
5182,Nagaland,2020,3,Vivo,28624,0.16535533141543332,2020-01-01,0.679,2073074
5183,Nagaland,2020,3,Samsung,22931,0.1324679676036648,2020-01-01,0.679,2073074
5184,Nagaland,2020,3,Oppo,19865,0.11475627650110337,2020-01-01,0.679,2073074
5185,Nagaland,2020,3,Realme,10225,0.05906785437824223,2020-01-01,0.679,2073074
5186,Nagaland,2020,3,Huawei,3789,0.021888322761776022,2020-01-01,0.679,2073074
5187,Nagaland,2020,3,Gionee,3469,0.020039744434046193,2020-01-01,0.679,2073074
5188,Nagaland,2020,3,Apple,3401,0.019646921539403603,2020-01-01,0.679,2073074
5189,Nagaland,2020,3,Asus,3088,0.017838780862592864,2020-01-01,0.679,2073074
5190,Nagaland,2020,3,Micromax,2778,0.01604797060760459,2020-01-01,0.679,2073074
5191,Nagaland,2020,3,Others,20536,0.11863251418206186,2020-01-01,0.679,2073074
5192,Nagaland,2020,2,Xiaomi,39533,0.3036212127030452,2020-01-01,0.679,2073074
5193,Nagaland,2020,2,Vivo,21565,0.16562343996006298,2020-01-01,0.679,2073074
5194,Nagaland,2020,2,Samsung,17859,0.13716063131216158,2020-01-01,0.679,2073074
5195,Nagaland,2020,2,Oppo,15078,0.115802004531316,2020-01-01,0.679,2073074
5196,Nagaland,2020,2,Realme,7202,0.05531277600706578,2020-01-01,0.679,2073074
5197,Nagaland,2020,2,Huawei,2861,0.021973042509888255,2020-01-01,0.679,2073074
5198,Nagaland,2020,2,Gionee,2853,0.021911600936983987,2020-01-01,0.679,2073074
5199,Nagaland,2020,2,Apple,2738,0.02102837832648516,2020-01-01,0.679,2073074
5200,Nagaland,2020,2,Asus,2406,0.018478553050958104,2020-01-01,0.679,2073074
5201,Nagaland,2020,2,Micromax,2075,0.015936407972044084,2020-01-01,0.679,2073074
5202,Nagaland,2020,2,Others,16035,0.12315195268998887,2020-01-01,0.679,2073074
5203,Nagaland,2020,1,Xiaomi,32305,0.3015129313160916,2020-01-01,0.679,2073074
5204,Nagaland,2020,1,Vivo,17452,0.16288511615317847,2020-01-01,0.679,2073074
5205,Nagaland,2020,1,Samsung,15066,0.14061581251224997,2020-01-01,0.679,2073074
5206,Nagaland,2020,1,Oppo,12210,0.11395984805353593,2020-01-01,0.679,2073074
5207,Nagaland,2020,1,Realme,5659,0.05281726291031612,2020-01-01,0.679,2073074
5208,Nagaland,2020,1,Apple,2480,0.023146635804485595,2020-01-01,0.679,2073074
5209,Nagaland,2020,1,Huawei,2443,0.02280130293159609,2020-01-01,0.679,2073074
5210,Nagaland,2020,1,Gionee,2380,0.022213303715595045,2020-01-01,0.679,2073074
5211,Nagaland,2020,1,Asus,2036,0.01900264132981156,2020-01-01,0.679,2073074
5212,Nagaland,2020,1,Lenovo,1753,0.01636131151825131,2020-01-01,0.679,2073074
5213,Nagaland,2020,1,Others,13359,0.12468383375488833,2020-01-01,0.679,2073074
5214,Nagaland,2020,4,Xiaomi,60222,0.3133494286844132,2020-01-01,0.679,2073074
5215,Nagaland,2020,4,Vivo,32251,0.16780964472287552,2020-01-01,0.679,2073074
5216,Nagaland,2020,4,Samsung,25567,0.13303119861801985,2020-01-01,0.679,2073074
5217,Nagaland,2020,4,Oppo,22237,0.1157044144275397,2020-01-01,0.679,2073074
5218,Nagaland,2020,4,Realme,11862,0.06172081503527796,2020-01-01,0.679,2073074
5219,Nagaland,2020,4,Huawei,4083,0.021244822777696837,2020-01-01,0.679,2073074
5220,Nagaland,2020,4,Apple,3816,0.019855558099361043,2020-01-01,0.679,2073074
5221,Nagaland,2020,4,Gionee,3711,0.019309218057318875,2020-01-01,0.679,2073074
5222,Nagaland,2020,4,Asus,3257,0.016946947780298458,2020-01-01,0.679,2073074
5223,Nagaland,2020,4,Micromax,2988,0.015547276624971382,2020-01-01,0.679,2073074
5224,Nagaland,2020,4,Others,22194,0.1154806751722272,2020-01-01,0.679,2073074
5225,Nagaland,2022,1,Xiaomi,86500,0.3128582950850504,2022-01-01,0.679,2073074
5226,Nagaland,2022,1,Vivo,48861,0.17672334284567226,2022-01-01,0.679,2073074
5227,Nagaland,2022,1,Samsung,33311,0.12048118690841751,2022-01-01,0.679,2073074
5228,Nagaland,2022,1,Oppo,32385,0.11713197556450125,2022-01-01,0.679,2073074
5229,Nagaland,2022,1,Realme,24725,0.08942683636968639,2022-01-01,0.679,2073074
5230,Nagaland,2022,1,Apple,5724,0.020702900359154088,2022-01-01,0.679,2073074
5231,Nagaland,2022,1,Huawei,4682,0.016934133382522615,2022-01-01,0.679,2073074
5232,Nagaland,2022,1,Gionee,3847,0.013914056198753631,2022-01-01,0.679,2073074
5233,Nagaland,2022,1,Infinix,3655,0.0132196192894319,2022-01-01,0.679,2073074
5234,Nagaland,2022,1,Asus,3422,0.012376891165098759,2022-01-01,0.679,2073074
5235,Nagaland,2022,1,Others,29371,0.10623076283171118,2022-01-01,0.679,2073074
5236,Jharkhand,2019,3,Xiaomi,851598,0.2920921924149832,2019-01-01,0.599,40100376
5237,Jharkhand,2019,3,Samsung,555632,0.19057791241398164,2019-01-01,0.599,40100376
5238,Jharkhand,2019,3,Vivo,426014,0.1461198397124895,2019-01-01,0.599,40100376
5239,Jharkhand,2019,3,Oppo,340074,0.11664301729611036,2019-01-01,0.599,40100376
5240,Jharkhand,2019,3,Realme,200809,0.06887609067501374,2019-01-01,0.599,40100376
5241,Jharkhand,2019,3,Motorola,67287,0.02307897311997794,2019-01-01,0.599,40100376
5242,Jharkhand,2019,3,Lenovo,53451,0.018333321328576707,2019-01-01,0.599,40100376
5243,Jharkhand,2019,3,Huawei,42992,0.01474595705521262,2019-01-01,0.599,40100376
5244,Jharkhand,2019,3,Apple,37364,0.012815592189499542,2019-01-01,0.599,40100376
5245,Jharkhand,2019,3,Gionee,35479,0.012169050296843332,2019-01-01,0.599,40100376
5246,Jharkhand,2019,3,Others,304811,0.10454805349731144,2019-01-01,0.599,40100376
5247,Jharkhand,2019,2,Xiaomi,756561,0.29044276569819266,2019-01-01,0.599,40100376
5248,Jharkhand,2019,2,Samsung,502067,0.1927428562215003,2019-01-01,0.599,40100376
5249,Jharkhand,2019,2,Vivo,370526,0.14224444057133337,2019-01-01,0.599,40100376
5250,Jharkhand,2019,2,Oppo,299074,0.11481411242242368,2019-01-01,0.599,40100376
5251,Jharkhand,2019,2,Realme,172512,0.06622712827667117,2019-01-01,0.599,40100376
5252,Jharkhand,2019,2,Motorola,63263,0.02428658189672051,2019-01-01,0.599,40100376
5253,Jharkhand,2019,2,Lenovo,53654,0.020597699525578016,2019-01-01,0.599,40100376
5254,Jharkhand,2019,2,Huawei,37887,0.014544769111819704,2019-01-01,0.599,40100376
5255,Jharkhand,2019,2,Apple,34097,0.013089793132359818,2019-01-01,0.599,40100376
5256,Jharkhand,2019,2,Micromax,33592,0.012895924301323606,2019-01-01,0.599,40100376
5257,Jharkhand,2019,2,Others,281621,0.10811392884207714,2019-01-01,0.599,40100376
5258,Jharkhand,2019,1,Xiaomi,661118,0.29004939611613767,2019-01-01,0.599,40100376
5259,Jharkhand,2019,1,Samsung,438467,0.19236670090188823,2019-01-01,0.599,40100376
5260,Jharkhand,2019,1,Vivo,315631,0.13847540219073246,2019-01-01,0.599,40100376
5261,Jharkhand,2019,1,Oppo,254670,0.11173025043773847,2019-01-01,0.599,40100376
5262,Jharkhand,2019,1,Realme,150137,0.06586894651890973,2019-01-01,0.599,40100376
5263,Jharkhand,2019,1,Motorola,57711,0.025319293528928907,2019-01-01,0.599,40100376
5264,Jharkhand,2019,1,Lenovo,49332,0.02164321166448547,2019-01-01,0.599,40100376
5265,Jharkhand,2019,1,Huawei,33019,0.014486280830893653,2019-01-01,0.599,40100376
5266,Jharkhand,2019,1,Micromax,32461,0.014241471941961866,2019-01-01,0.599,40100376
5267,Jharkhand,2019,1,Apple,30369,0.01332365797127137,2019-01-01,0.599,40100376
5268,Jharkhand,2019,1,Others,256414,0.11249538789705216,2019-01-01,0.599,40100376
5269,Jharkhand,2019,4,Xiaomi,958796,0.29219372024681145,2019-01-01,0.599,40100376
5270,Jharkhand,2019,4,Samsung,618075,0.1883587683318954,2019-01-01,0.599,40100376
5271,Jharkhand,2019,4,Vivo,492621,0.15012657818942143,2019-01-01,0.599,40100376
5272,Jharkhand,2019,4,Oppo,389871,0.11881344718411908,2019-01-01,0.599,40100376
5273,Jharkhand,2019,4,Realme,239962,0.07312857948704977,2019-01-01,0.599,40100376
5274,Jharkhand,2019,4,Motorola,71932,0.021921324958378677,2019-01-01,0.599,40100376
5275,Jharkhand,2019,4,Lenovo,56013,0.01706999909489052,2019-01-01,0.599,40100376
5276,Jharkhand,2019,4,Huawei,48020,0.014634127015811378,2019-01-01,0.599,40100376
5277,Jharkhand,2019,4,Apple,40330,0.012290594388747874,2019-01-01,0.599,40100376
5278,Jharkhand,2019,4,Gionee,38155,0.011627761688635635,2019-01-01,0.599,40100376
5279,Jharkhand,2019,4,Others,327596,0.09983509941423874,2019-01-01,0.599,40100376
5280,Jharkhand,2021,3,Xiaomi,1700564,0.27643163195159565,2021-01-01,0.599,40100376
5281,Jharkhand,2021,3,Vivo,1106458,0.17985797101779094,2021-01-01,0.599,40100376
5282,Jharkhand,2021,3,Samsung,1050011,0.17068234673739235,2021-01-01,0.599,40100376
5283,Jharkhand,2021,3,Oppo,786674,0.12787615028536978,2021-01-01,0.599,40100376
5284,Jharkhand,2021,3,Realme,657093,0.1068123812652566,2021-01-01,0.599,40100376
5285,Jharkhand,2021,3,Motorola,91051,0.014800605282026865,2021-01-01,0.599,40100376
5286,Jharkhand,2021,3,Huawei,70081,0.011391870696310032,2021-01-01,0.599,40100376
5287,Jharkhand,2021,3,Apple,65816,0.010698582522343304,2021-01-01,0.599,40100376
5288,Jharkhand,2021,3,Lenovo,64742,0.010524000693775832,2021-01-01,0.599,40100376
5289,Jharkhand,2021,3,Tecno,62476,0.010155655792906289,2021-01-01,0.599,40100376
5290,Jharkhand,2021,3,Others,496877,0.08076880375523238,2021-01-01,0.599,40100376
5291,Jharkhand,2021,2,Xiaomi,1595475,0.2798341069012855,2021-01-01,0.599,40100376
5292,Jharkhand,2021,2,Samsung,1010689,0.17726711710929557,2021-01-01,0.599,40100376
5293,Jharkhand,2021,2,Vivo,997874,0.1750194641658524,2021-01-01,0.599,40100376
5294,Jharkhand,2021,2,Oppo,721124,0.12647963177428828,2021-01-01,0.599,40100376
5295,Jharkhand,2021,2,Realme,562271,0.09861803107005293,2021-01-01,0.599,40100376
5296,Jharkhand,2021,2,Motorola,91906,0.016119609162706747,2021-01-01,0.599,40100376
5297,Jharkhand,2021,2,Lenovo,67445,0.011829336930981182,2021-01-01,0.599,40100376
5298,Jharkhand,2021,2,Huawei,67061,0.011761986269234621,2021-01-01,0.599,40100376
5299,Jharkhand,2021,2,Apple,60783,0.010660873106617676,2021-01-01,0.599,40100376
5300,Jharkhand,2021,2,Tecno,51242,0.008987454711503265,2021-01-01,0.599,40100376
5301,Jharkhand,2021,2,Others,475633,0.08342238879818181,2021-01-01,0.599,40100376
5302,Jharkhand,2021,1,Xiaomi,1499838,0.28229327453972286,2021-01-01,0.599,40100376
5303,Jharkhand,2021,1,Samsung,957520,0.18022043463179052,2021-01-01,0.599,40100376
5304,Jharkhand,2021,1,Vivo,914415,0.17210739069035502,2021-01-01,0.599,40100376
5305,Jharkhand,2021,1,Oppo,671681,0.12642100609273507,2021-01-01,0.599,40100376
5306,Jharkhand,2021,1,Realme,479676,0.09028262302869783,2021-01-01,0.599,40100376
5307,Jharkhand,2021,1,Motorola,91888,0.01729477744323457,2021-01-01,0.599,40100376
5308,Jharkhand,2021,1,Lenovo,69885,0.013153464234943062,2021-01-01,0.599,40100376
5309,Jharkhand,2021,1,Huawei,68272,0.012849872079101848,2021-01-01,0.599,40100376
5310,Jharkhand,2021,1,Apple,56181,0.010574154313276614,2021-01-01,0.599,40100376
5311,Jharkhand,2021,1,Asus,45472,0.008558550843404606,2021-01-01,0.599,40100376
5312,Jharkhand,2021,1,Others,458221,0.086244452102738,2021-01-01,0.599,40100376
5313,Jharkhand,2021,4,Xiaomi,1792304,0.2717178203922382,2021-01-01,0.599,40100376
5314,Jharkhand,2021,4,Vivo,1201048,0.182081915091668,2021-01-01,0.599,40100376
5315,Jharkhand,2021,4,Samsung,1090678,0.16534954388862913,2021-01-01,0.599,40100376
5316,Jharkhand,2021,4,Oppo,850118,0.1288800393438885,2021-01-01,0.599,40100376
5317,Jharkhand,2021,4,Realme,778246,0.11798406232925765,2021-01-01,0.599,40100376
5318,Jharkhand,2021,4,Motorola,92683,0.014050977260226956,2021-01-01,0.599,40100376
5319,Jharkhand,2021,4,Apple,77092,0.011687342219667215,2021-01-01,0.599,40100376
5320,Jharkhand,2021,4,Infinix,74147,0.011240872769699385,2021-01-01,0.599,40100376
5321,Jharkhand,2021,4,Tecno,72058,0.010924175085155141,2021-01-01,0.599,40100376
5322,Jharkhand,2021,4,OnePlus,69097,0.010475279994712103,2021-01-01,0.599,40100376
5323,Jharkhand,2021,4,Others,498725,0.07560797162485772,2021-01-01,0.599,40100376
5324,Jharkhand,2018,3,Xiaomi,439833,0.28702943560333655,2018-01-01,0.599,40100376
5325,Jharkhand,2018,3,Samsung,295383,0.19276319825211014,2018-01-01,0.599,40100376
5326,Jharkhand,2018,3,Vivo,193869,0.12651644976839677,2018-01-01,0.599,40100376
5327,Jharkhand,2018,3,Oppo,159229,0.10391082524886418,2018-01-01,0.599,40100376
5328,Jharkhand,2018,3,Realme,101952,0.06653258172677214,2018-01-01,0.599,40100376
5329,Jharkhand,2018,3,Motorola,42958,0.02803384578839726,2018-01-01,0.599,40100376
5330,Jharkhand,2018,3,Lenovo,37476,0.024456362138972385,2018-01-01,0.599,40100376
5331,Jharkhand,2018,3,Micromax,26503,0.01729552155430636,2018-01-01,0.599,40100376
5332,Jharkhand,2018,3,Gionee,23944,0.015625550620545277,2018-01-01,0.599,40100376
5333,Jharkhand,2018,3,Apple,22649,0.014780450050314482,2018-01-01,0.599,40100376
5334,Jharkhand,2018,3,Others,188566,0.12305577924798448,2018-01-01,0.599,40100376
5335,Jharkhand,2018,2,Xiaomi,346963,0.28194643421618254,2018-01-01,0.599,40100376
5336,Jharkhand,2018,2,Samsung,235805,0.19161806567370848,2018-01-01,0.599,40100376
5337,Jharkhand,2018,2,Vivo,146983,0.11944020757371004,2018-01-01,0.599,40100376
5338,Jharkhand,2018,2,Oppo,123963,0.10073387025342943,2018-01-01,0.599,40100376
5339,Jharkhand,2018,2,Realme,81803,0.06647413170334122,2018-01-01,0.599,40100376
5340,Jharkhand,2018,2,Motorola,35938,0.029203664231809062,2018-01-01,0.599,40100376
5341,Jharkhand,2018,2,Lenovo,33606,0.027308652127947447,2018-01-01,0.599,40100376
5342,Jharkhand,2018,2,Micromax,24983,0.02030149545058951,2018-01-01,0.599,40100376
5343,Jharkhand,2018,2,Gionee,20827,0.016924278339247797,2018-01-01,0.599,40100376
5344,Jharkhand,2018,2,Apple,19462,0.01581506242082108,2018-01-01,0.599,40100376
5345,Jharkhand,2018,2,Others,160266,0.1302341380092134,2018-01-01,0.599,40100376
5346,Jharkhand,2018,1,Xiaomi,245371,0.2770168510277027,2018-01-01,0.599,40100376
5347,Jharkhand,2018,1,Samsung,170317,0.19228302862394187,2018-01-01,0.599,40100376
5348,Jharkhand,2018,1,Vivo,101130,0.11417288165443991,2018-01-01,0.599,40100376
5349,Jharkhand,2018,1,Oppo,86879,0.09808390967325309,2018-01-01,0.599,40100376
5350,Jharkhand,2018,1,Realme,59659,0.06735330709603708,2018-01-01,0.599,40100376
5351,Jharkhand,2018,1,Motorola,26486,0.029901937540784095,2018-01-01,0.599,40100376
5352,Jharkhand,2018,1,Lenovo,25424,0.028702969872268173,2018-01-01,0.599,40100376
5353,Jharkhand,2018,1,Micromax,18526,0.020915324884111082,2018-01-01,0.599,40100376
5354,Jharkhand,2018,1,Gionee,15944,0.018000320627888755,2018-01-01,0.599,40100376
5355,Jharkhand,2018,1,Apple,15303,0.017276649935309935,2018-01-01,0.599,40100376
5356,Jharkhand,2018,1,Others,120723,0.1362928190642633,2018-01-01,0.599,40100376
5357,Jharkhand,2018,4,Xiaomi,554142,0.28952809087389475,2018-01-01,0.599,40100376
5358,Jharkhand,2018,4,Samsung,369713,0.19316763403831555,2018-01-01,0.599,40100376
5359,Jharkhand,2018,4,Vivo,255185,0.13332904899764833,2018-01-01,0.599,40100376
5360,Jharkhand,2018,4,Oppo,206848,0.10807393509440429,2018-01-01,0.599,40100376
5361,Jharkhand,2018,4,Realme,126956,0.06633196600327386,2018-01-01,0.599,40100376
5362,Jharkhand,2018,4,Motorola,51123,0.02671074307622617,2018-01-01,0.599,40100376
5363,Jharkhand,2018,4,Lenovo,44254,0.02312182822008319,2018-01-01,0.599,40100376
5364,Jharkhand,2018,4,Micromax,29297,0.015307095434622343,2018-01-01,0.599,40100376
5365,Jharkhand,2018,4,Huawei,26995,0.014104346563048441,2018-01-01,0.599,40100376
5366,Jharkhand,2018,4,Apple,26662,0.013930360735839878,2018-01-01,0.599,40100376
5367,Jharkhand,2018,4,Others,222774,0.1163949509626432,2018-01-01,0.599,40100376
5368,Jharkhand,2020,3,Xiaomi,1282150,0.286192471607872,2020-01-01,0.599,40100376
5369,Jharkhand,2020,3,Samsung,820590,0.1831663068102045,2020-01-01,0.599,40100376
5370,Jharkhand,2020,3,Vivo,738721,0.16489208658787102,2020-01-01,0.599,40100376
5371,Jharkhand,2020,3,Oppo,558559,0.12467759680912638,2020-01-01,0.599,40100376
5372,Jharkhand,2020,3,Realme,373131,0.08328766768593136,2020-01-01,0.599,40100376
5373,Jharkhand,2020,3,Motorola,85215,0.01902109072110503,2020-01-01,0.599,40100376
5374,Jharkhand,2020,3,Lenovo,66247,0.014787187666502903,2020-01-01,0.599,40100376
5375,Jharkhand,2020,3,Huawei,60940,0.013602596591493757,2020-01-01,0.599,40100376
5376,Jharkhand,2020,3,Apple,49073,0.010953728627081934,2020-01-01,0.599,40100376
5377,Jharkhand,2020,3,Micromax,42087,0.009394363025044268,2020-01-01,0.599,40100376
5378,Jharkhand,2020,3,Others,403314,0.09002490386776686,2020-01-01,0.599,40100376
5379,Jharkhand,2020,2,Xiaomi,1173662,0.2890056352629317,2020-01-01,0.599,40100376
5380,Jharkhand,2020,2,Samsung,747993,0.1841877747914017,2020-01-01,0.599,40100376
5381,Jharkhand,2020,2,Vivo,646094,0.15909589550447115,2020-01-01,0.599,40100376
5382,Jharkhand,2020,2,Oppo,500447,0.12323139298233086,2020-01-01,0.599,40100376
5383,Jharkhand,2020,2,Realme,324410,0.07988357647742508,2020-01-01,0.599,40100376
5384,Jharkhand,2020,2,Motorola,80707,0.019873505153242953,2020-01-01,0.599,40100376
5385,Jharkhand,2020,2,Lenovo,62936,0.015497527108237185,2020-01-01,0.599,40100376
5386,Jharkhand,2020,2,Huawei,56895,0.01400997528955057,2020-01-01,0.599,40100376
5387,Jharkhand,2020,2,Apple,46009,0.011329377855645174,2020-01-01,0.599,40100376
5388,Jharkhand,2020,2,Gionee,40449,0.009960268749222796,2020-01-01,0.599,40100376
5389,Jharkhand,2020,2,Others,381433,0.09392507082554077,2020-01-01,0.599,40100376
5390,Jharkhand,2020,1,Xiaomi,1062496,0.2909837423690082,2020-01-01,0.599,40100376
5391,Jharkhand,2020,1,Samsung,679288,0.18603530214359287,2020-01-01,0.599,40100376
5392,Jharkhand,2020,1,Vivo,564210,0.15451911092561113,2020-01-01,0.599,40100376
5393,Jharkhand,2020,1,Oppo,441507,0.1209146755772386,2020-01-01,0.599,40100376
5394,Jharkhand,2020,1,Realme,281656,0.07713658869368485,2020-01-01,0.599,40100376
5395,Jharkhand,2020,1,Motorola,76028,0.020821642589554178,2020-01-01,0.599,40100376
5396,Jharkhand,2020,1,Lenovo,59716,0.016354306424972605,2020-01-01,0.599,40100376
5397,Jharkhand,2020,1,Huawei,52664,0.014422988705954138,2020-01-01,0.599,40100376
5398,Jharkhand,2020,1,Apple,43622,0.01194667350241401,2020-01-01,0.599,40100376
5399,Jharkhand,2020,1,Gionee,37894,0.010377957124856185,2020-01-01,0.599,40100376
5400,Jharkhand,2020,1,Others,352312,0.09648701194311322,2020-01-01,0.599,40100376
5401,Jharkhand,2020,4,Xiaomi,1396020,0.2838628709837334,2020-01-01,0.599,40100376
5402,Jharkhand,2020,4,Samsung,897105,0.18241486574251242,2020-01-01,0.599,40100376
5403,Jharkhand,2020,4,Vivo,825984,0.16795331702026337,2020-01-01,0.599,40100376
5404,Jharkhand,2020,4,Oppo,619048,0.12587551937417674,2020-01-01,0.599,40100376
5405,Jharkhand,2020,4,Realme,426528,0.08672903155753489,2020-01-01,0.599,40100376
5406,Jharkhand,2020,4,Motorola,89524,0.018203564176693564,2020-01-01,0.599,40100376
5407,Jharkhand,2020,4,Lenovo,69536,0.014139259177321877,2020-01-01,0.599,40100376
5408,Jharkhand,2020,4,Huawei,65253,0.013268365725635419,2020-01-01,0.599,40100376
5409,Jharkhand,2020,4,Apple,52483,0.01067174901350932,2020-01-01,0.599,40100376
5410,Jharkhand,2020,4,Gionee,44265,0.009000723473943754,2020-01-01,0.599,40100376
5411,Jharkhand,2020,4,Others,432192,0.08788073375467523,2020-01-01,0.599,40100376
5412,Jharkhand,2022,1,Xiaomi,1869656,0.2661327848376042,2022-01-01,0.599,40100376
5413,Jharkhand,2022,1,Vivo,1293214,0.1840801961489052,2022-01-01,0.599,40100376
5414,Jharkhand,2022,1,Samsung,1130720,0.16095028308500378,2022-01-01,0.599,40100376
5415,Jharkhand,2022,1,Oppo,915649,0.1303363925255595,2022-01-01,0.599,40100376
5416,Jharkhand,2022,1,Realme,888356,0.12645142005117238,2022-01-01,0.599,40100376
5417,Jharkhand,2022,1,Motorola,93032,0.013242470935301466,2022-01-01,0.599,40100376
5418,Jharkhand,2022,1,Tecno,86837,0.012360654920981741,2022-01-01,0.599,40100376
5419,Jharkhand,2022,1,Apple,85280,0.012139026586147874,2022-01-01,0.599,40100376
5420,Jharkhand,2022,1,Infinix,83718,0.011916686535402529,2022-01-01,0.599,40100376
5421,Jharkhand,2022,1,OnePlus,79779,0.011355996740341125,2022-01-01,0.599,40100376
5422,Jharkhand,2022,1,Others,499034,0.07103408763358018,2022-01-01,0.599,40100376
5423,Odisha,2019,3,Xiaomi,1558315,0.2892620278886526,2019-01-01,0.606,47099270
5424,Odisha,2019,3,Samsung,971154,0.18027034035620298,2019-01-01,0.606,47099270
5425,Odisha,2019,3,Vivo,777999,0.14441596752604177,2019-01-01,0.606,47099270
5426,Odisha,2019,3,Oppo,668633,0.12411491739043352,2019-01-01,0.606,47099270
5427,Odisha,2019,3,Realme,338592,0.0628510978504825,2019-01-01,0.606,47099270
5428,Odisha,2019,3,Motorola,145106,0.026935283186525712,2019-01-01,0.606,47099270
5429,Odisha,2019,3,Lenovo,122379,0.022716586640689086,2019-01-01,0.606,47099270
5430,Odisha,2019,3,Micromax,106103,0.01969535616680177,2019-01-01,0.606,47099270
5431,Odisha,2019,3,Huawei,93805,0.01741254144771439,2019-01-01,0.606,47099270
5432,Odisha,2019,3,OnePlus,68521,0.012719202095185095,2019-01-01,0.606,47099270
5433,Odisha,2019,3,Others,536602,0.0996066794512706,2019-01-01,0.606,47099270
5434,Odisha,2019,2,Xiaomi,1391200,0.2871201081282109,2019-01-01,0.606,47099270
5435,Odisha,2019,2,Samsung,881637,0.18195493873622162,2019-01-01,0.606,47099270
5436,Odisha,2019,2,Vivo,682782,0.1409146360465757,2019-01-01,0.606,47099270
5437,Odisha,2019,2,Oppo,593176,0.12242147589064092,2019-01-01,0.606,47099270
5438,Odisha,2019,2,Realme,297123,0.06132115288051928,2019-01-01,0.606,47099270
5439,Odisha,2019,2,Motorola,136819,0.02823712339993796,2019-01-01,0.606,47099270
5440,Odisha,2019,2,Lenovo,122285,0.0252375520575462,2019-01-01,0.606,47099270
5441,Odisha,2019,2,Micromax,99348,0.020503743891835464,2019-01-01,0.606,47099270
5442,Odisha,2019,2,Huawei,83057,0.017141557519267405,2019-01-01,0.606,47099270
5443,Odisha,2019,2,OnePlus,64067,0.013222343277350553,2019-01-01,0.606,47099270
5444,Odisha,2019,2,Others,493865,0.10192536817189397,2019-01-01,0.606,47099270
5445,Odisha,2019,1,Xiaomi,1230535,0.2847970164397613,2019-01-01,0.606,47099270
5446,Odisha,2019,1,Samsung,784152,0.18148541084590988,2019-01-01,0.606,47099270
5447,Odisha,2019,1,Vivo,594900,0.137684620981942,2019-01-01,0.606,47099270
5448,Odisha,2019,1,Oppo,518202,0.11993351145080569,2019-01-01,0.606,47099270
5449,Odisha,2019,1,Realme,263954,0.06108994191741052,2019-01-01,0.606,47099270
5450,Odisha,2019,1,Motorola,125291,0.028997552273404767,2019-01-01,0.606,47099270
5451,Odisha,2019,1,Lenovo,112677,0.02607814765234876,2019-01-01,0.606,47099270
5452,Odisha,2019,1,Micromax,99130,0.022942807997881846,2019-01-01,0.606,47099270
5453,Odisha,2019,1,Huawei,73550,0.017022531304793805,2019-01-01,0.606,47099270
5454,Odisha,2019,1,OnePlus,59794,0.013838820351309867,2019-01-01,0.606,47099270
5455,Odisha,2019,1,Others,458559,0.10612963878443157,2019-01-01,0.606,47099270
5456,Odisha,2019,4,Xiaomi,1777383,0.29063400319546756,2019-01-01,0.606,47099270
5457,Odisha,2019,4,Samsung,1091395,0.17846265994302707,2019-01-01,0.606,47099270
5458,Odisha,2019,4,Vivo,904183,0.14785013973425393,2019-01-01,0.606,47099270
5459,Odisha,2019,4,Oppo,770634,0.12601248263235101,2019-01-01,0.606,47099270
5460,Odisha,2019,4,Realme,403826,0.06603279483060931,2019-01-01,0.606,47099270
5461,Odisha,2019,4,Motorola,157752,0.0257952817553062,2019-01-01,0.606,47099270
5462,Odisha,2019,4,Lenovo,130673,0.02136737951221618,2019-01-01,0.606,47099270
5463,Odisha,2019,4,Micromax,114255,0.018682742006139445,2019-01-01,0.606,47099270
5464,Odisha,2019,4,Huawei,106292,0.017380648665848968,2019-01-01,0.606,47099270
5465,Odisha,2019,4,OnePlus,72420,0.011841969069927955,2019-01-01,0.606,47099270
5466,Odisha,2019,4,Others,586724,0.09593989865485239,2019-01-01,0.606,47099270
5467,Odisha,2021,3,Xiaomi,2958185,0.27769892297481624,2021-01-01,0.606,47099270
5468,Odisha,2021,3,Vivo,1849105,0.17358429813123505,2021-01-01,0.606,47099270
5469,Odisha,2021,3,Samsung,1745741,0.1638810268772841,2021-01-01,0.606,47099270
5470,Odisha,2021,3,Oppo,1456997,0.13677525160784004,2021-01-01,0.606,47099270
5471,Odisha,2021,3,Realme,1038215,0.09746218959135376,2021-01-01,0.606,47099270
5472,Odisha,2021,3,Motorola,193489,0.018163734488368447,2021-01-01,0.606,47099270
5473,Odisha,2021,3,Lenovo,148332,0.013924631705826526,2021-01-01,0.606,47099270
