,state,year,quarter,pincode,count,amount,registeredUsers,longitude,latitude,date,hdi,population
3941,Punjab,2021,4,141001,568332,1376083757.9036813,121266,75.6916,31.3267,2021-01-01,0.724,30501026
3942,Punjab,2018,3,143001,132508,363203159.5718124,76846,75.0058,31.5729,2018-01-01,0.724,30501026
3943,Punjab,2018,3,141003,103138,223784770.0505718,24088,75.6916,31.3267,2018-01-01,0.724,30501026
3944,Punjab,2018,3,141008,101702,207057061.75524485,40803,75.53623125,31.982,2018-01-01,0.724,30501026
3945,Punjab,2018,3,140301,91414,169876182.10568243,28551,76.66971000000001,30.769,2018-01-01,0.724,30501026
3946,Punjab,2018,3,145001,72110,195239034.075101,21456,75.73539,32.2953,2018-01-01,0.724,30501026
3947,Punjab,2018,3,147001,66501,164813593.80804488,27232,76.1644,30.3793,2018-01-01,0.724,30501026
3948,Punjab,2018,3,140603,66176,175401277.2445055,30767,76.2826,31.2068,2018-01-01,0.724,30501026
3949,Punjab,2018,3,152116,61171,88549420.37294894,22303,74.1725888888889,30.0704,2018-01-01,0.724,30501026
3950,Punjab,2018,2,143001,98459,231845409.89415362,59405,75.0058,31.5729,2018-01-01,0.724,30501026
3951,Punjab,2018,2,141003,90265,164436877.99394876,18767,75.6916,31.3267,2018-01-01,0.724,30501026
3952,Punjab,2018,2,141008,69917,114343015.07157964,30839,75.53623125,31.982,2018-01-01,0.724,30501026
3953,Punjab,2018,2,140301,59441,112261634.82956553,23138,76.66971000000001,30.769,2018-01-01,0.724,30501026
3954,Punjab,2018,2,145001,52318,114417309.45578185,16592,75.73539,32.2953,2018-01-01,0.724,30501026
3955,Punjab,2018,2,147001,48770,106055899.70757976,21810,76.1644,30.3793,2018-01-01,0.724,30501026
3956,Punjab,2018,2,140603,46762,116522379.66196209,24429,76.2826,31.2068,2018-01-01,0.724,30501026
3957,Punjab,2018,2,152116,40513,61261622.14363113,18559,74.1725888888889,30.0704,2018-01-01,0.724,30501026
3958,Punjab,2018,1,141003,79956,118993261.94966857,13657,75.6916,31.3267,2018-01-01,0.724,30501026
3959,Punjab,2018,1,143001,65131,142649152.04241604,43359,75.0058,31.5729,2018-01-01,0.724,30501026
3960,Punjab,2018,1,140301,44628,65700553.824487925,17469,76.66971000000001,30.769,2018-01-01,0.724,30501026
3961,Punjab,2018,1,141008,43174,63069858.97156304,22225,75.53623125,31.982,2018-01-01,0.724,30501026
3962,Punjab,2018,1,140603,32591,72693533.9375656,18219,76.2826,31.2068,2018-01-01,0.724,30501026
3963,Punjab,2018,1,147001,32289,57804363.22929226,16257,76.1644,30.3793,2018-01-01,0.724,30501026
3964,Punjab,2018,4,143001,200120,534226148.61016536,99483,75.0058,31.5729,2018-01-01,0.724,30501026
3965,Punjab,2018,4,141008,138792,338688168.1351111,52833,75.53623125,31.982,2018-01-01,0.724,30501026
3966,Punjab,2018,4,141003,135820,330229652.9470419,31098,75.6916,31.3267,2018-01-01,0.724,30501026
3967,Punjab,2018,4,140301,119615,255074649.45137885,35509,76.66971000000001,30.769,2018-01-01,0.724,30501026
3968,Punjab,2018,4,145001,102415,305340100.55406684,27844,75.73539,32.2953,2018-01-01,0.724,30501026
3969,Punjab,2018,4,147001,91761,244144950.24468833,34358,76.1644,30.3793,2018-01-01,0.724,30501026
3970,Punjab,2018,4,140603,91324,239464387.06890512,38176,76.2826,31.2068,2018-01-01,0.724,30501026
3971,Punjab,2020,3,141008,2867721,8360811842.828445,134739,75.53623125,31.982,2020-01-01,0.724,30501026
3972,Punjab,2020,3,143001,769451,1999606622.5635748,247481,75.0058,31.5729,2020-01-01,0.724,30501026
3973,Punjab,2020,3,140603,360947,757964358.2143505,79903,76.2826,31.2068,2020-01-01,0.724,30501026
3974,Punjab,2020,3,140301,346393,572413273.2058285,77135,76.66971000000001,30.769,2020-01-01,0.724,30501026
3975,Punjab,2020,3,144001,272576,747726279.984301,59885,75.3467,31.4375,2020-01-01,0.724,30501026
3976,Punjab,2020,3,147001,267878,674360222.6899031,80029,76.1644,30.3793,2020-01-01,0.724,30501026
3977,Punjab,2020,3,145001,248823,665895309.7393382,65997,75.73539,32.2953,2020-01-01,0.724,30501026
3978,Punjab,2020,3,141003,227044,523270030.7321095,73781,75.6916,31.3267,2020-01-01,0.724,30501026
3979,Punjab,2020,3,141001,225006,544450286.773348,85126,75.6916,31.3267,2020-01-01,0.724,30501026
3980,Punjab,2020,2,141008,1933611,5935144850.588928,121221,75.53623125,31.982,2020-01-01,0.724,30501026
3981,Punjab,2020,2,143001,606568,1360267849.7954679,223933,75.0058,31.5729,2020-01-01,0.724,30501026
3982,Punjab,2020,2,144001,293695,836446916.4686183,54721,75.3467,31.4375,2020-01-01,0.724,30501026
3983,Punjab,2020,2,140301,242270,396941056.5856328,70939,76.66971000000001,30.769,2020-01-01,0.724,30501026
3984,Punjab,2020,2,140603,230721,453001422.66260445,73870,76.2826,31.2068,2020-01-01,0.724,30501026
3985,Punjab,2020,2,145001,206228,470130617.07350135,60258,75.73539,32.2953,2020-01-01,0.724,30501026
3986,Punjab,2020,2,147001,196701,439768027.3954353,73497,76.1644,30.3793,2020-01-01,0.724,30501026
3987,Punjab,2020,2,141003,165637,327683869.71565175,66920,75.6916,31.3267,2020-01-01,0.724,30501026
3988,Punjab,2020,2,141001,162462,353195502.5688583,78741,75.6916,31.3267,2020-01-01,0.724,30501026
3989,Punjab,2020,1,141008,2204060,6049261691.561724,107678,75.53623125,31.982,2020-01-01,0.724,30501026
3990,Punjab,2020,1,143001,655170,1503820133.12773,202216,75.0058,31.5729,2020-01-01,0.724,30501026
3991,Punjab,2020,1,144001,399344,1065693560.4100368,49899,75.3467,31.4375,2020-01-01,0.724,30501026
3992,Punjab,2020,1,140301,388888,495925984.09354955,66070,76.66971000000001,30.769,2020-01-01,0.724,30501026
3993,Punjab,2020,1,140603,279571,551302646.1414292,68646,76.2826,31.2068,2020-01-01,0.724,30501026
3994,Punjab,2020,1,147001,218251,493365771.2967855,66785,76.1644,30.3793,2020-01-01,0.724,30501026
3995,Punjab,2020,1,141001,196501,450456150.5591303,71885,75.6916,31.3267,2020-01-01,0.724,30501026
3996,Punjab,2020,1,141003,188752,405110896.2310368,59951,75.6916,31.3267,2020-01-01,0.724,30501026
3997,Punjab,2020,4,141008,2976448,8609568637.44256,148538,75.53623125,31.982,2020-01-01,0.724,30501026
3998,Punjab,2020,4,143001,1085788,2799958793.967581,271907,75.0058,31.5729,2020-01-01,0.724,30501026
3999,Punjab,2020,4,140603,562676,1122140774.1117558,86818,76.2826,31.2068,2020-01-01,0.724,30501026
4000,Punjab,2020,4,140301,556418,865933875.1239388,83566,76.66971000000001,30.769,2020-01-01,0.724,30501026
4001,Punjab,2020,4,147001,379659,921437976.1568284,86847,76.1644,30.3793,2020-01-01,0.724,30501026
4002,Punjab,2020,4,145001,339689,903698958.4686396,71859,75.73539,32.2953,2020-01-01,0.724,30501026
4003,Punjab,2020,4,141001,324863,795663905.6156021,92089,75.6916,31.3267,2020-01-01,0.724,30501026
4004,Punjab,2020,4,144001,318708,841347822.6474943,65000,75.3467,31.4375,2020-01-01,0.724,30501026
4005,Punjab,2020,4,141003,309431,725802164.1181587,80862,75.6916,31.3267,2020-01-01,0.724,30501026
4006,Punjab,2022,1,141008,14304410,26313996218.719788,211333,75.53623125,31.982,2022-01-01,0.724,30501026
4007,Punjab,2022,1,143001,2719468,6399436596.7550125,378399,75.0058,31.5729,2022-01-01,0.724,30501026
4008,Punjab,2022,1,140301,1305956,1768536228.7671556,115842,76.66971000000001,30.769,2022-01-01,0.724,30501026
4009,Punjab,2022,1,140603,1074201,1963267704.7051582,120123,76.2826,31.2068,2022-01-01,0.724,30501026
4010,Punjab,2022,1,144001,1027217,2293800940.353794,90415,75.3467,31.4375,2022-01-01,0.724,30501026
4011,Punjab,2022,1,147001,822756,1923327033.7336512,120433,76.1644,30.3793,2022-01-01,0.724,30501026
4012,Punjab,2022,1,145001,775802,1744469196.2946777,100381,75.73539,32.2953,2022-01-01,0.724,30501026
4013,Punjab,2022,1,141001,623201,1459308097.645636,128376,75.6916,31.3267,2022-01-01,0.724,30501026
4014,Daman and Diu,2019,3,396230,321026,484826521.3424107,87039,73.07341428571429,20.194,2019-01-01,Daman and Diu,Daman and Diu
4015,Daman and Diu,2019,3,396210,144490,226559294.0729215,41395,72.8324,20.4143,2019-01-01,Daman and Diu,Daman and Diu
4016,Daman and Diu,2019,3,396215,90050,120472135.25551468,22996,72.875025,20.3964,2019-01-01,Daman and Diu,Daman and Diu
4017,Daman and Diu,2019,3,396235,64662,94795355.50619671,18290,72.95911428571428,20.2638,2019-01-01,Daman and Diu,Daman and Diu
4018,Daman and Diu,2019,3,362520,9441,17692347.90566071,3618,70.97216666666667,20.71,2019-01-01,Daman and Diu,Daman and Diu
4020,Daman and Diu,2019,3,362540,1792,1826162.00302335,1044,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4021,Daman and Diu,2019,3,396220,1320,1878034.1297022616,463,72.8333,20.3833,2019-01-01,Daman and Diu,Daman and Diu
4022,Daman and Diu,2019,3,362570,545,571645.5392825069,176,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4023,Daman and Diu,2019,2,396230,229045,389519722.1058071,78132,73.07341428571429,20.194,2019-01-01,Daman and Diu,Daman and Diu
4024,Daman and Diu,2019,2,396210,111236,202373380.58958167,37160,72.8324,20.4143,2019-01-01,Daman and Diu,Daman and Diu
4025,Daman and Diu,2019,2,396215,71495,99056958.41760334,20428,72.875025,20.3964,2019-01-01,Daman and Diu,Daman and Diu
4026,Daman and Diu,2019,2,396235,47528,75930562.7899149,16250,72.95911428571428,20.2638,2019-01-01,Daman and Diu,Daman and Diu
4027,Daman and Diu,2019,2,362520,21704,40627554.17800613,3291,70.97216666666667,20.71,2019-01-01,Daman and Diu,Daman and Diu
4029,Daman and Diu,2019,2,362540,1356,2309413.869195806,947,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4030,Daman and Diu,2019,2,396220,1222,2177268.8160403357,417,72.8333,20.3833,2019-01-01,Daman and Diu,Daman and Diu
4031,Daman and Diu,2019,2,362570,415,316558.5513168012,170,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4032,Daman and Diu,2019,1,396230,320483,421520724.75977975,69568,73.07341428571429,20.194,2019-01-01,Daman and Diu,Daman and Diu
4033,Daman and Diu,2019,1,396210,145955,208892938.21637568,32703,72.8324,20.4143,2019-01-01,Daman and Diu,Daman and Diu
4034,Daman and Diu,2019,1,396215,112511,105539374.98606506,18018,72.875025,20.3964,2019-01-01,Daman and Diu,Daman and Diu
4035,Daman and Diu,2019,1,396235,65730,84032725.73878577,14419,72.95911428571428,20.2638,2019-01-01,Daman and Diu,Daman and Diu
4036,Daman and Diu,2019,1,362520,7898,12394180.666337896,2879,70.97216666666667,20.71,2019-01-01,Daman and Diu,Daman and Diu
4038,Daman and Diu,2019,1,362540,1409,1601086.8457989504,842,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4039,Daman and Diu,2019,1,396220,1098,1444872.3283073723,372,72.8333,20.3833,2019-01-01,Daman and Diu,Daman and Diu
4040,Daman and Diu,2019,1,362570,430,470079.7390118655,149,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4041,Daman and Diu,2019,4,396230,386314,614130571.5198164,97116,73.07341428571429,20.194,2019-01-01,Daman and Diu,Daman and Diu
4042,Daman and Diu,2019,4,396210,174763,287041933.8727873,46041,72.8324,20.4143,2019-01-01,Daman and Diu,Daman and Diu
4043,Daman and Diu,2019,4,396215,105431,153687707.37839586,25932,72.875025,20.3964,2019-01-01,Daman and Diu,Daman and Diu
4044,Daman and Diu,2019,4,396235,79098,122229526.49969131,20689,72.95911428571428,20.2638,2019-01-01,Daman and Diu,Daman and Diu
4045,Daman and Diu,2019,4,362520,12820,25672376.285327867,3953,70.97216666666667,20.71,2019-01-01,Daman and Diu,Daman and Diu
4047,Daman and Diu,2019,4,362540,2000,2582867.811461056,1138,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4048,Daman and Diu,2019,4,396220,1891,2859152.612099316,497,72.8333,20.3833,2019-01-01,Daman and Diu,Daman and Diu
4049,Daman and Diu,2019,4,362570,471,532626.4297780144,191,71.0823,20.9432,2019-01-01,Daman and Diu,Daman and Diu
4050,Daman and Diu,2021,3,396230,1638554,2161174008.8665886,182708,73.07341428571429,20.194,2021-01-01,Daman and Diu,Daman and Diu
4051,Daman and Diu,2021,3,396210,711442,1004074143.2475473,85704,72.8324,20.4143,2021-01-01,Daman and Diu,Daman and Diu
4052,Daman and Diu,2021,3,396215,358966,455842640.0651342,49261,72.875025,20.3964,2021-01-01,Daman and Diu,Daman and Diu
4053,Daman and Diu,2021,3,396235,340968,512051027.36675966,40023,72.95911428571428,20.2638,2021-01-01,Daman and Diu,Daman and Diu
4054,Daman and Diu,2021,3,362520,43817,99557825.15305983,6787,70.97216666666667,20.71,2021-01-01,Daman and Diu,Daman and Diu
4056,Daman and Diu,2021,3,396220,13281,15342981.992130537,1011,72.8333,20.3833,2021-01-01,Daman and Diu,Daman and Diu
4057,Daman and Diu,2021,3,362540,7258,15140901.551349917,2189,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4058,Daman and Diu,2021,3,362570,1369,3109354.194559193,341,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4059,Daman and Diu,2021,2,396230,1116145,1605778312.2955143,169433,73.07341428571429,20.194,2021-01-01,Daman and Diu,Daman and Diu
4060,Daman and Diu,2021,2,396210,483461,729957855.3925527,79673,72.8324,20.4143,2021-01-01,Daman and Diu,Daman and Diu
4061,Daman and Diu,2021,2,396215,244747,339007704.4311948,45646,72.875025,20.3964,2021-01-01,Daman and Diu,Daman and Diu
4062,Daman and Diu,2021,2,396235,234748,375901354.2322214,37083,72.95911428571428,20.2638,2021-01-01,Daman and Diu,Daman and Diu
4063,Daman and Diu,2021,2,362520,22524,54226978.806524165,6307,70.97216666666667,20.71,2021-01-01,Daman and Diu,Daman and Diu
4065,Daman and Diu,2021,2,396220,4968,5114014.400972446,939,72.8333,20.3833,2021-01-01,Daman and Diu,Daman and Diu
4066,Daman and Diu,2021,2,362540,4701,7722440.825679861,2027,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4067,Daman and Diu,2021,2,362570,963,2881758.439986662,309,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4068,Daman and Diu,2021,1,396230,1012000,1485582190.5625858,157679,73.07341428571429,20.194,2021-01-01,Daman and Diu,Daman and Diu
4069,Daman and Diu,2021,1,396210,436569,706553627.961648,74340,72.8324,20.4143,2021-01-01,Daman and Diu,Daman and Diu
4070,Daman and Diu,2021,1,396215,218763,324695232.2098592,42510,72.875025,20.3964,2021-01-01,Daman and Diu,Daman and Diu
4071,Daman and Diu,2021,1,396235,206428,339864373.41451025,34583,72.95911428571428,20.2638,2021-01-01,Daman and Diu,Daman and Diu
4072,Daman and Diu,2021,1,362520,26897,58721427.68946643,5885,70.97216666666667,20.71,2021-01-01,Daman and Diu,Daman and Diu
4074,Daman and Diu,2021,1,396220,8876,12517102.553139005,878,72.8333,20.3833,2021-01-01,Daman and Diu,Daman and Diu
4075,Daman and Diu,2021,1,362540,4421,8927650.380544107,1890,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4076,Daman and Diu,2021,1,362570,764,1373009.4657990413,294,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4077,Daman and Diu,2021,4,396230,2185292,2785135349.772399,196135,73.07341428571429,20.194,2021-01-01,Daman and Diu,Daman and Diu
4078,Daman and Diu,2021,4,396210,933996,1279955683.7605495,91807,72.8324,20.4143,2021-01-01,Daman and Diu,Daman and Diu
4079,Daman and Diu,2021,4,396235,466238,678788229.6586452,42975,72.95911428571428,20.2638,2021-01-01,Daman and Diu,Daman and Diu
4080,Daman and Diu,2021,4,396215,460444,587732423.5031067,52915,72.875025,20.3964,2021-01-01,Daman and Diu,Daman and Diu
4081,Daman and Diu,2021,4,362520,56563,126385882.98313463,7231,70.97216666666667,20.71,2021-01-01,Daman and Diu,Daman and Diu
4082,Daman and Diu,2021,4,396220,22713,28100459.0672345,1084,72.8333,20.3833,2021-01-01,Daman and Diu,Daman and Diu
4084,Daman and Diu,2021,4,362540,9229,16955560.119017802,2349,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4085,Daman and Diu,2021,4,362570,1707,3643910.110268616,360,71.0823,20.9432,2021-01-01,Daman and Diu,Daman and Diu
4086,Daman and Diu,2018,3,396230,147182,231027621.23926872,46381,73.07341428571429,20.194,2018-01-01,Daman and Diu,Daman and Diu
4087,Daman and Diu,2018,3,396210,64474,105714782.73660159,20999,72.8324,20.4143,2018-01-01,Daman and Diu,Daman and Diu
4088,Daman and Diu,2018,3,396215,39682,54371575.11900766,11408,72.875025,20.3964,2018-01-01,Daman and Diu,Daman and Diu
4089,Daman and Diu,2018,3,396235,30669,42233803.974851705,9245,72.95911428571428,20.2638,2018-01-01,Daman and Diu,Daman and Diu
4090,Daman and Diu,2018,3,362520,4313,8991943.769468328,2056,70.97216666666667,20.71,2018-01-01,Daman and Diu,Daman and Diu
4092,Daman and Diu,2018,3,362540,977,899273.6644538083,573,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4093,Daman and Diu,2018,3,396220,481,507453.95234789746,244,72.8333,20.3833,2018-01-01,Daman and Diu,Daman and Diu
4094,Daman and Diu,2018,3,362570,221,296096.12174656213,125,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4095,Daman and Diu,2018,2,396230,107488,158175937.8700928,36053,73.07341428571429,20.194,2018-01-01,Daman and Diu,Daman and Diu
4096,Daman and Diu,2018,2,396210,42931,72414096.31243189,16275,72.8324,20.4143,2018-01-01,Daman and Diu,Daman and Diu
4097,Daman and Diu,2018,2,396215,24403,31388224.686525453,8687,72.875025,20.3964,2018-01-01,Daman and Diu,Daman and Diu
4098,Daman and Diu,2018,2,396235,21154,28750904.67670025,7032,72.95911428571428,20.2638,2018-01-01,Daman and Diu,Daman and Diu
4099,Daman and Diu,2018,2,362520,3563,6593600.730532296,1728,70.97216666666667,20.71,2018-01-01,Daman and Diu,Daman and Diu
4101,Daman and Diu,2018,2,362540,881,1471603.4288316348,463,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4102,Daman and Diu,2018,2,396220,371,605000.9332907782,182,72.8333,20.3833,2018-01-01,Daman and Diu,Daman and Diu
4103,Daman and Diu,2018,2,362570,145,204133.5562592716,108,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4104,Daman and Diu,2018,1,396230,77416,87636730.73288153,26888,73.07341428571429,20.194,2018-01-01,Daman and Diu,Daman and Diu
4105,Daman and Diu,2018,1,396210,31807,45382419.026559845,12153,72.8324,20.4143,2018-01-01,Daman and Diu,Daman and Diu
4106,Daman and Diu,2018,1,396215,18076,17620423.0517951,6390,72.875025,20.3964,2018-01-01,Daman and Diu,Daman and Diu
4107,Daman and Diu,2018,1,396235,15322,18170368.09382151,5140,72.95911428571428,20.2638,2018-01-01,Daman and Diu,Daman and Diu
4108,Daman and Diu,2018,1,362520,2681,3815255.6065886403,1330,70.97216666666667,20.71,2018-01-01,Daman and Diu,Daman and Diu
4110,Daman and Diu,2018,1,362540,1020,628046.8778566738,365,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4111,Daman and Diu,2018,1,396220,335,413961.2749699699,134,72.8333,20.3833,2018-01-01,Daman and Diu,Daman and Diu
4112,Daman and Diu,2018,1,362570,168,213086.59438582062,91,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4113,Daman and Diu,2018,4,396230,205341,336872613.47805977,58055,73.07341428571429,20.194,2018-01-01,Daman and Diu,Daman and Diu
4114,Daman and Diu,2018,4,396210,91229,159795360.8732372,27039,72.8324,20.4143,2018-01-01,Daman and Diu,Daman and Diu
4115,Daman and Diu,2018,4,396215,54969,78880028.90316722,14722,72.875025,20.3964,2018-01-01,Daman and Diu,Daman and Diu
4116,Daman and Diu,2018,4,396235,42234,62561669.93918641,11778,72.95911428571428,20.2638,2018-01-01,Daman and Diu,Daman and Diu
4117,Daman and Diu,2018,4,362520,5233,11360873.230397746,2456,70.97216666666667,20.71,2018-01-01,Daman and Diu,Daman and Diu
4119,Daman and Diu,2018,4,362540,1096,1951463.4595020716,686,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4120,Daman and Diu,2018,4,396220,807,1388769.2838886275,308,72.8333,20.3833,2018-01-01,Daman and Diu,Daman and Diu
4121,Daman and Diu,2018,4,362570,270,291373.5157545934,131,71.0823,20.9432,2018-01-01,Daman and Diu,Daman and Diu
4122,Daman and Diu,2020,3,396230,612080,919516792.6168573,131460,73.07341428571429,20.194,2020-01-01,Daman and Diu,Daman and Diu
4123,Daman and Diu,2020,3,396210,240177,396068334.8469492,61967,72.8324,20.4143,2020-01-01,Daman and Diu,Daman and Diu
4124,Daman and Diu,2020,3,396215,133805,186062492.63972354,35428,72.875025,20.3964,2020-01-01,Daman and Diu,Daman and Diu
4125,Daman and Diu,2020,3,396235,123353,193598669.77190793,28723,72.95911428571428,20.2638,2020-01-01,Daman and Diu,Daman and Diu
4126,Daman and Diu,2020,3,362520,11810,20980716.072129883,5010,70.97216666666667,20.71,2020-01-01,Daman and Diu,Daman and Diu
4128,Daman and Diu,2020,3,362540,3765,5593842.166783568,1581,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4129,Daman and Diu,2020,3,396220,2309,2678665.426005557,713,72.8333,20.3833,2020-01-01,Daman and Diu,Daman and Diu
4130,Daman and Diu,2020,3,362570,658,1288551.5702918216,243,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4131,Daman and Diu,2020,2,396230,501163,685517651.4043604,119858,73.07341428571429,20.194,2020-01-01,Daman and Diu,Daman and Diu
4132,Daman and Diu,2020,2,396210,210060,293082598.2688558,56796,72.8324,20.4143,2020-01-01,Daman and Diu,Daman and Diu
4133,Daman and Diu,2020,2,396215,129647,144719463.21721458,32569,72.875025,20.3964,2020-01-01,Daman and Diu,Daman and Diu
4134,Daman and Diu,2020,2,396235,105952,133490801.71631071,26145,72.95911428571428,20.2638,2020-01-01,Daman and Diu,Daman and Diu
4135,Daman and Diu,2020,2,362520,10170,14954548.269439694,4635,70.97216666666667,20.71,2020-01-01,Daman and Diu,Daman and Diu
4137,Daman and Diu,2020,2,362540,3421,4757967.5545071745,1398,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4138,Daman and Diu,2020,2,396220,2464,2690937.0835044077,651,72.8333,20.3833,2020-01-01,Daman and Diu,Daman and Diu
4139,Daman and Diu,2020,2,362570,564,994028.5860516636,221,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4140,Daman and Diu,2020,1,396230,441116,671365594.9261298,107112,73.07341428571429,20.194,2020-01-01,Daman and Diu,Daman and Diu
4141,Daman and Diu,2020,1,396210,197542,314823912.29752886,50829,72.8324,20.4143,2020-01-01,Daman and Diu,Daman and Diu
4142,Daman and Diu,2020,1,396215,118443,163946665.98593232,28959,72.875025,20.3964,2020-01-01,Daman and Diu,Daman and Diu
4143,Daman and Diu,2020,1,396235,94689,142512717.44225273,23143,72.95911428571428,20.2638,2020-01-01,Daman and Diu,Daman and Diu
4144,Daman and Diu,2020,1,362520,13048,24718258.57757958,4269,70.97216666666667,20.71,2020-01-01,Daman and Diu,Daman and Diu
4146,Daman and Diu,2020,1,396220,2823,3508391.977673139,541,72.8333,20.3833,2020-01-01,Daman and Diu,Daman and Diu
4147,Daman and Diu,2020,1,362540,2496,3515244.917610649,1217,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4148,Daman and Diu,2020,1,362570,429,461582.05380505964,203,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4149,Daman and Diu,2020,4,396230,983398,1374632600.8369546,145541,73.07341428571429,20.194,2020-01-01,Daman and Diu,Daman and Diu
4150,Daman and Diu,2020,4,396210,386879,614498158.3519889,68594,72.8324,20.4143,2020-01-01,Daman and Diu,Daman and Diu
4151,Daman and Diu,2020,4,396215,203349,298144871.50685096,39109,72.875025,20.3964,2020-01-01,Daman and Diu,Daman and Diu
4152,Daman and Diu,2020,4,396235,195578,308847420.7804359,31891,72.95911428571428,20.2638,2020-01-01,Daman and Diu,Daman and Diu
4153,Daman and Diu,2020,4,362520,23557,51879988.881247215,5447,70.97216666666667,20.71,2020-01-01,Daman and Diu,Daman and Diu
4155,Daman and Diu,2020,4,396220,6766,8729846.58144759,808,72.8333,20.3833,2020-01-01,Daman and Diu,Daman and Diu
4156,Daman and Diu,2020,4,362540,5159,9482020.154901681,1750,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4157,Daman and Diu,2020,4,362570,799,1156036.9436559002,274,71.0823,20.9432,2020-01-01,Daman and Diu,Daman and Diu
4158,Daman and Diu,2022,1,396230,2529505,3175914207.706642,208830,73.07341428571429,20.194,2022-01-01,Daman and Diu,Daman and Diu
4159,Daman and Diu,2022,1,396210,1063029,1377708092.467782,97488,72.8324,20.4143,2022-01-01,Daman and Diu,Daman and Diu
4160,Daman and Diu,2022,1,396235,548668,778923921.3410132,45747,72.95911428571428,20.2638,2022-01-01,Daman and Diu,Daman and Diu
4161,Daman and Diu,2022,1,396215,542827,662238673.7185507,56396,72.875025,20.3964,2022-01-01,Daman and Diu,Daman and Diu
4162,Daman and Diu,2022,1,362520,61125,132959887.04473493,7714,70.97216666666667,20.71,2022-01-01,Daman and Diu,Daman and Diu
4163,Daman and Diu,2022,1,396220,23941,28860384.012318004,1145,72.8333,20.3833,2022-01-01,Daman and Diu,Daman and Diu
4165,Daman and Diu,2022,1,362540,9142,18522402.201508123,2504,71.0823,20.9432,2022-01-01,Daman and Diu,Daman and Diu
4166,Daman and Diu,2022,1,362570,1848,3769517.11221231,386,71.0823,20.9432,2022-01-01,Daman and Diu,Daman and Diu
4167,Tamil Nadu,2019,3,600003,6406756,14709936634.889,60506,80.2737,13.0754,2019-01-01,0.709,83697770
4168,Tamil Nadu,2019,3,600100,422801,601833751.4182258,65467,80.2153,12.9377,2019-01-01,0.709,83697770
4169,Tamil Nadu,2019,3,602105,335042,449183531.5210887,62631,79.89423333333333,12.9191,2019-01-01,0.709,83697770
4170,Tamil Nadu,2019,2,600003,6992850,13700604318.48539,51153,80.2737,13.0754,2019-01-01,0.709,83697770
4171,Tamil Nadu,2019,2,600100,302921,491600273.48694897,59144,80.2153,12.9377,2019-01-01,0.709,83697770
4172,Tamil Nadu,2019,1,600003,8217185,12799152324.27052,38221,80.2737,13.0754,2019-01-01,0.709,83697770
4173,Tamil Nadu,2019,1,600119,379501,519174547.9382769,38537,80.2313,12.89,2019-01-01,0.709,83697770
4174,Tamil Nadu,2019,1,635126,285441,468046147.18516535,40399,77.8019,12.7879,2019-01-01,0.709,83697770
4175,Tamil Nadu,2019,1,602105,282825,345351598.74653083,48656,79.89423333333333,12.9191,2019-01-01,0.709,83697770
4176,Tamil Nadu,2019,4,600003,10008230,21375916666.727257,67897,80.2737,13.0754,2019-01-01,0.709,83697770
4177,Tamil Nadu,2019,4,600100,569544,745066620.5642649,72286,80.2153,12.9377,2019-01-01,0.709,83697770
4178,Tamil Nadu,2021,3,600003,42982007,71274098295.90457,106261,80.2737,13.0754,2021-01-01,0.709,83697770
4179,Tamil Nadu,2021,3,635109,1825088,2870893024.0417814,136599,77.9667,12.6133,2021-01-01,0.709,83697770
4180,Tamil Nadu,2021,3,635126,1608746,2373351087.656296,111400,77.8019,12.7879,2021-01-01,0.709,83697770
